No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Channel,Frequency,Info,Loation,Time_of_day,Day,Sequence Number,Retransmission Flag,Retransmission Count,absolute time,Latency
24083,2024-10-25 19:28:50.883,HewlettPacka_7a:f1:23,Broadcast,802.11,378,-84 dBm,-95 dBm,11 dB,6,2437MHz,"Beacon frame, SN=970, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,970.0,0,0.0,2024-10-25 19:28:50.883,0.001
24084,2024-10-25 19:28:50.883,HewlettPacka_7a:f1:24,Broadcast,802.11,340,-84 dBm,-95 dBm,11 dB,6,2437MHz,"Beacon frame, SN=971, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,971.0,0,0.0,2024-10-25 19:28:50.883,0.0
24085,2024-10-25 19:28:50.883,HewlettPacka_7a:f1:25,Broadcast,802.11,352,-77 dBm,-95 dBm,18 dB,6,2437MHz,"Beacon frame, SN=972, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Friday,972.0,0,0.0,2024-10-25 19:28:50.883,0.0
24086,2024-10-25 19:28:50.883,HewlettPacka_7a:f1:22,Broadcast,802.11,361,-84 dBm,-95 dBm,11 dB,6,2437MHz,"Beacon frame, SN=973, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Friday,973.0,0,0.0,2024-10-25 19:28:50.883,0.0
24095,2024-10-25 19:28:50.916,0e:d5:b2:d0:b3:8a,Broadcast,802.11,134,-90 dBm,-95 dBm,5 dB,6,2437MHz,"Beacon frame, SN=682, FN=0, Flags=........C, BI=100, SSID=""iPhone (2)""[Malformed Packet]",Library,19,Friday,682.0,0,0.0,2024-10-25 19:28:50.916,0.033
24104,2024-10-25 19:28:50.940,HewlettPacka_7a:c4:83,Broadcast,802.11,378,-78 dBm,-95 dBm,17 dB,6,2437MHz,"Beacon frame, SN=2109, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,2109.0,0,0.0,2024-10-25 19:28:50.940,0.024
24105,2024-10-25 19:28:50.940,HewlettPacka_7a:c4:82,Broadcast,802.11,340,-78 dBm,-95 dBm,17 dB,6,2437MHz,"Beacon frame, SN=2110, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,2110.0,0,0.0,2024-10-25 19:28:50.940,0.0
24106,2024-10-25 19:28:50.940,HewlettPacka_7a:c4:84,Broadcast,802.11,352,-70 dBm,-95 dBm,25 dB,6,2437MHz,"Beacon frame, SN=2111, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Friday,2111.0,0,0.0,2024-10-25 19:28:50.940,0.0
24107,2024-10-25 19:28:50.941,HewlettPacka_7a:c4:81,Broadcast,802.11,361,-71 dBm,-95 dBm,24 dB,6,2437MHz,"Beacon frame, SN=2112, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Friday,2112.0,0,0.0,2024-10-25 19:28:50.941,0.001
24113,2024-10-25 19:28:50.950,36:4c:4c:ae:55:2f,be:a3:86:b1:b6:b4,802.11,76,-46 dBm,-95 dBm,49 dB,6,2437MHz,"Null function (No data), SN=144, FN=0, Flags=...P...TC",Library,19,Friday,144.0,0,0.0,2024-10-25 19:28:50.950,0.009
24117,2024-10-25 19:28:50.958,be:a3:86:b1:b6:b4,Broadcast,802.11,97,-67 dBm,-95 dBm,28 dB,6,2437MHz,"Beacon frame, SN=2382, FN=0, Flags=........C, BI=300, SSID=000000000000000000000000000000000000[Malformed Packet: length of contained item exceeds length of containing item]",Library,19,Friday,2382.0,0,0.0,2024-10-25 19:28:50.958,0.008
24120,2024-10-25 19:28:50.963,Intel_c0:28:5d,1e:be:ba:02:a2:4a,802.11,55,-87 dBm,-95 dBm,8 dB,6,2437MHz,"QoS Null function (No data), SN=0, FN=0, Flags=.......TC",Library,19,Friday,0.0,1,21.0,2024-10-25 19:28:50.963,0.005
24125,2024-10-25 19:28:50.964,d2:da:62:db:e4:db,Broadcast,802.11,393,-81 dBm,-95 dBm,14 dB,6,2437MHz,"Action, SN=1194, FN=0, Flags=........C",Library,19,Friday,1194.0,0,0.0,2024-10-25 19:28:50.964,0.001
24126,2024-10-25 19:28:50.968,b2:fe:6f:a7:9f:82,Broadcast,802.11,240,-55 dBm,-95 dBm,40 dB,6,2437MHz,"Beacon frame, SN=1513, FN=0, Flags=........C, BI=100, SSID=""Lynn's A55""",Library,19,Friday,1513.0,0,0.0,2024-10-25 19:28:50.968,0.004
24129,2024-10-25 19:28:50.974,16:85:53:81:db:b7,Broadcast,802.11,286,-69 dBm,-95 dBm,26 dB,6,2437MHz,"Beacon frame, SN=2347, FN=0, Flags=........C, BI=100, SSID=""Eriné³200\231s phone :)""",Library,19,Friday,2347.0,0,0.0,2024-10-25 19:28:50.974,0.006
24136,2024-10-25 19:28:50.985,HewlettPacka_7a:f1:20,Broadcast,802.11,369,-87 dBm,-95 dBm,8 dB,6,2437MHz,"Beacon frame, SN=975, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Friday,975.0,0,0.0,2024-10-25 19:28:50.985,0.011
24137,2024-10-25 19:28:50.985,HewlettPacka_7a:f1:23,Broadcast,802.11,378,-87 dBm,-95 dBm,8 dB,6,2437MHz,"Beacon frame, SN=976, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,976.0,0,0.0,2024-10-25 19:28:50.985,0.0
24138,2024-10-25 19:28:50.986,HewlettPacka_7a:f1:22,Broadcast,802.11,361,-87 dBm,-95 dBm,8 dB,6,2437MHz,"Beacon frame, SN=979, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Friday,979.0,0,0.0,2024-10-25 19:28:50.986,0.001
24139,2024-10-25 19:28:50.986,HewlettPacka_7a:f1:21,Broadcast,802.11,368,-86 dBm,-95 dBm,9 dB,6,2437MHz,"Beacon frame, SN=980, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Friday,980.0,0,0.0,2024-10-25 19:28:50.986,0.0
24141,2024-10-25 19:28:50.992,Apple_22:67:99,MS-NLB-PhysServer-32_09:64:3f:56:7c,802.11,53,-77 dBm,-95 dBm,18 dB,6,2437MHz,"Null function (No data), SN=3945, FN=0, Flags=.......TC",Library,19,Friday,3945.0,0,0.0,2024-10-25 19:28:50.992,0.006
24160,2024-10-25 19:28:51.012,d1:b2:f6:81:85:f0,ff:ff:ff:ff:ff:bf,802.11,340,-87 dBm,-95 dBm,8 dB,6,2437MHz,"Beacon frame, SN=3767, FN=14, Flags=........C, BI=43056, SSID=ac65fdfc9e604e0000000000007f0afc5dc4b11ff413149c1098e74a34c49b27467ab0f2da342e00c91100fed724b04412447a18a0c63ded2b4c00ff1a230501081a4010007008881d41810411f8e09871fedc78928371ff0724f43f0017fc3f603e616e70a6ff27a4ff4243ff6232ffdd180050f2026554é³200\246[Malformed Packet]",Library,19,Friday,3767.0,0,0.0,2024-10-25 19:28:51.012,0.02
24161,2024-10-25 19:28:51.012,HewlettPacka_7a:18:94,MS-NLB-PhysServer-05_f2:ff:ff:ff,802.11,352,-88 dBm,-95 dBm,7 dB,6,2437MHz,"Beacon frame, SN=846, FN=0, Flags=........C, BI=100[Malformed Packet]",Library,19,Friday,846.0,0,0.0,2024-10-25 19:28:51.012,0.0
24171,2024-10-25 19:28:51.163,92:06:b3:0e:b3:24,18:17:fb:b6:5a:c9,802.11,55,-63 dBm,-95 dBm,32 dB,7,2442MHz,"Beacon frame, SN=590, FN=9, Flags=.p...M.TC[Malformed Packet]",Library,19,Friday,590.0,0,0.0,2024-10-25 19:28:51.163,0.151
24172,2024-10-25 19:28:51.173,b2:fe:6f:a7:9f:82,Broadcast,802.11,240,-59 dBm,-95 dBm,36 dB,7,2442MHz,"Beacon frame, SN=1515, FN=0, Flags=........C, BI=100, SSID=""Lynn's A55""",Library,19,Friday,1515.0,0,0.0,2024-10-25 19:28:51.173,0.01
24181,2024-10-25 19:28:51.256,83:3c:8e:6b:6a:ca,2a:14:f8:87:89:a9,802.11,110,-87 dBm,-95 dBm,8 dB,7,2442MHz,"QoS CF-Ack + CF-Poll (No data), SN=621, FN=2, Flags=..m..M.TC",Library,19,Friday,621.0,0,0.0,2024-10-25 19:28:51.256,0.083
24183,2024-10-25 19:28:51.263,be:a3:86:b1:b6:b4,Broadcast,802.11,289,-68 dBm,-95 dBm,27 dB,7,2442MHz,"Beacon frame, SN=2383, FN=0, Flags=........C, BI=300, SSID=000000000000000000000000000000000000",Library,19,Friday,2383.0,0,0.0,2024-10-25 19:28:51.263,0.007
24185,2024-10-25 19:28:51.276,b2:fe:6f:a7:9f:82,Broadcast,802.11,240,-56 dBm,-95 dBm,39 dB,7,2442MHz,"Beacon frame, SN=1516, FN=0, Flags=........C, BI=100, SSID=""Lynn's A55""",Library,19,Friday,1516.0,0,0.0,2024-10-25 19:28:51.276,0.013
24187,2024-10-25 19:28:51.333,ce:95:a4:fb:5a:f4,1c:f5:8c:77:0e:36,802.11,107,-79 dBm,-95 dBm,16 dB,7,2442MHz,"QoS CF-Poll (No Data), SN=774, FN=0, Flags=op...MF.C",Library,19,Friday,774.0,0,0.0,2024-10-25 19:28:51.333,0.057
24191,2024-10-25 19:28:51.378,b2:fe:6f:a7:9f:82,Broadcast,802.11,240,-67 dBm,-95 dBm,28 dB,7,2442MHz,"Beacon frame, SN=1517, FN=0, Flags=........C, BI=100, SSID=""Lynn's A55""",Library,19,Friday,1517.0,0,0.0,2024-10-25 19:28:51.378,0.045
24197,2024-10-25 19:28:51.505,1e:e4:9e:71:2f:50,43:7e:ff:82:a9:8c,802.11,96,-75 dBm,-95 dBm,20 dB,8,2447MHz,"Reassociation Request, SN=1046, FN=5, Flags=.p.P.MFTC",Library,19,Friday,1046.0,0,0.0,2024-10-25 19:28:51.505,0.127
24204,2024-10-25 19:28:51.746,5b:4a:eb:54:d1:71,94:ac:73:3b:66:15,802.11,598,-53 dBm,-95 dBm,42 dB,8,2447MHz,"Disassociate, SN=3805, FN=7, Flags=op....FTC",Library,19,Friday,3805.0,0,0.0,2024-10-25 19:28:51.746,0.241
24205,2024-10-25 19:28:51.835,47:04:13:12:ee:fa,1c:46:15:ad:2a:15,802.11,341,-84 dBm,-95 dBm,11 dB,9,2452MHz,"Reassociation Response, SN=3, FN=14, Flags=.p..RMFTC",Library,19,Friday,3.0,0,0.0,2024-10-25 19:28:51.835,0.089
24211,2024-10-25 19:28:51.903,74:31:73:e3:35:10,47:61:83:10:4b:cc,802.11,1980,-74 dBm,-95 dBm,21 dB,9,2452MHz,"Probe Request, SN=3198, FN=15, Flags=op.....TC",Library,19,Friday,3198.0,0,0.0,2024-10-25 19:28:51.903,0.068
24216,2024-10-25 19:28:51.990,,65:b4:db:ea:da:50,802.11,1456,-81 dBm,-95 dBm,14 dB,9,2452MHz,"QoS Data + CF-Acknowledgment, SN=1564, FN=7, Flags=.p.P.MF.C",Library,19,Friday,1564.0,0,,2024-10-25 19:28:51.990,0.087
24217,2024-10-25 19:28:52.067,f9:f4:cf:a7:e9:26,3b:be:0f:82:cd:c4,802.11,618,-60 dBm,-95 dBm,35 dB,9,2452MHz,"Aruba Management, SN=1060, FN=0, Flags=.pm.RM.TC",Library,19,Friday,1060.0,0,0.0,2024-10-25 19:28:52.067,0.077
24224,2024-10-25 19:28:52.292,d1:d0:d0:79:18:c9,0f:7c:67:60:9a:56,802.11,209,-79 dBm,-95 dBm,16 dB,10,2457MHz,"CF-Poll (No data), SN=1231, FN=12, Flags=op...MF.C",Library,19,Friday,1231.0,0,0.0,2024-10-25 19:28:52.292,0.225
24232,2024-10-25 19:28:52.340,5e:e0:d1:c6:0b:2c,Broadcast,802.11,226,-84 dBm,-95 dBm,11 dB,10,2457MHz,"Beacon frame, SN=2309, FN=0, Flags=........C, BI=100, SSID=""GA13""",Library,19,Friday,2309.0,0,0.0,2024-10-25 19:28:52.340,0.048
24238,2024-10-25 19:28:52.403,64:76:50:43:45:58,4e:64:05:54:80:79,802.11,103,-81 dBm,-95 dBm,14 dB,10,2457MHz,"Beacon frame, SN=3872, FN=4, Flags=opm..MF.C",Library,19,Friday,3872.0,0,0.0,2024-10-25 19:28:52.403,0.063
24243,2024-10-25 19:28:52.512,HewlettPacka_7a:ea:64,Broadcast,802.11,370,-77 dBm,-95 dBm,18 dB,11,2462MHz,"Beacon frame, SN=1224, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Friday,1224.0,0,0.0,2024-10-25 19:28:52.512,0.109
24244,2024-10-25 19:28:52.512,HewlettPacka_7a:ea:63,Broadcast,802.11,379,-76 dBm,-95 dBm,19 dB,11,2462MHz,"Beacon frame, SN=1225, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,1225.0,0,0.0,2024-10-25 19:28:52.512,0.0
24245,2024-10-25 19:28:52.512,HewlettPacka_7a:ea:65,Broadcast,802.11,362,-76 dBm,-95 dBm,19 dB,11,2462MHz,"Beacon frame, SN=1226, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Friday,1226.0,0,0.0,2024-10-25 19:28:52.512,0.0
24247,2024-10-25 19:28:52.513,HewlettPacka_7a:ea:62,Broadcast,802.11,352,-76 dBm,-95 dBm,19 dB,11,2462MHz,"Beacon frame, SN=1228, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Friday,1228.0,0,0.0,2024-10-25 19:28:52.513,0.001
24246,2024-10-25 19:28:52.513,HewlettPacka_7a:ea:60,Broadcast,802.11,341,-76 dBm,-95 dBm,19 dB,11,2462MHz,"Beacon frame, SN=1227, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,1227.0,0,0.0,2024-10-25 19:28:52.513,0.0
24248,2024-10-25 19:28:52.515,36:4b:af:9e:ec:69,HewlettPacka_7b:22:74,802.11,53,-84 dBm,-95 dBm,11 dB,11,2462MHz,"Null function (No data), SN=2371, FN=0, Flags=.......TC",Library,19,Friday,2371.0,0,0.0,2024-10-25 19:28:52.515,0.002
24252,2024-10-25 19:28:52.545,5e:e0:d1:c6:0b:2c,Broadcast,802.11,226,-78 dBm,-95 dBm,17 dB,11,2462MHz,"Beacon frame, SN=2311, FN=0, Flags=........C, BI=100, SSID=""GA13""[Malformed Packet]",Library,19,Friday,2311.0,0,0.0,2024-10-25 19:28:52.545,0.03
24253,2024-10-25 19:28:52.546,HewlettPacka_7a:f5:15,Broadcast,802.11,378,-84 dBm,-95 dBm,11 dB,11,2462MHz,"Beacon frame, SN=396, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,396.0,0,0.0,2024-10-25 19:28:52.546,0.001
24254,2024-10-25 19:28:52.546,HewlettPacka_7a:f5:14,9f:fb:8c:ab:fd:ff,802.11,94,-83 dBm,-95 dBm,12 dB,11,2462MHz,"Beacon frame, SN=397, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,397.0,0,0.0,2024-10-25 19:28:52.546,0.0
24255,2024-10-25 19:28:52.559,1a:53:ba:9e:0e:7c,Broadcast,802.11,68,-78 dBm,-95 dBm,17 dB,11,2462MHz,"Probe Request, SN=913, FN=0, Flags=........C, SSID=Wildcard (Broadcast)[Malformed Packet: length of contained item exceeds length of containing item]",Library,19,Friday,913.0,0,0.0,2024-10-25 19:28:52.559,0.013
24256,2024-10-25 19:28:52.564,HewlettPacka_7a:f5:10,1a:53:ba:9e:0e:7c,802.11,354,-80 dBm,-95 dBm,15 dB,11,2462MHz,"Probe Response, SN=2627, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Friday,2627.0,0,0.0,2024-10-25 19:28:52.564,0.005
24257,2024-10-25 19:28:52.565,HewlettPacka_7a:12:c1,Broadcast,802.11,369,-48 dBm,-95 dBm,47 dB,11,2462MHz,"Beacon frame, SN=131, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Friday,131.0,0,0.0,2024-10-25 19:28:52.565,0.001
24258,2024-10-25 19:28:52.565,HewlettPacka_7a:12:c5,Broadcast,802.11,378,-51 dBm,-95 dBm,44 dB,11,2462MHz,"Beacon frame, SN=132, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,132.0,0,0.0,2024-10-25 19:28:52.565,0.0
24259,2024-10-25 19:28:52.565,HewlettPacka_7a:12:c0,Broadcast,802.11,340,-47 dBm,-95 dBm,48 dB,11,2462MHz,"Beacon frame, SN=133, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,133.0,0,0.0,2024-10-25 19:28:52.565,0.0
24260,2024-10-25 19:28:52.565,HewlettPacka_7a:12:c2,Broadcast,802.11,368,-42 dBm,-95 dBm,53 dB,11,2462MHz,"Beacon frame, SN=134, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Friday,134.0,0,0.0,2024-10-25 19:28:52.565,0.0
24261,2024-10-25 19:28:52.565,HewlettPacka_7a:12:c3,Broadcast,802.11,352,-42 dBm,-95 dBm,53 dB,11,2462MHz,"Beacon frame, SN=135, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Friday,135.0,0,0.0,2024-10-25 19:28:52.565,0.0
24262,2024-10-25 19:28:52.566,HewlettPacka_7a:12:c4,Broadcast,802.11,361,-42 dBm,-95 dBm,53 dB,11,2462MHz,"Beacon frame, SN=136, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Friday,136.0,0,0.0,2024-10-25 19:28:52.566,0.001
24263,2024-10-25 19:28:52.571,46:66:32:3f:5a:49,5e:e0:d1:c6:0b:2c,802.11,53,-72 dBm,-95 dBm,23 dB,11,2462MHz,"Null function (No data), SN=2227, FN=0, Flags=.......TC",Library,19,Friday,2227.0,0,0.0,2024-10-25 19:28:52.571,0.005
24270,2024-10-25 19:28:52.572,HewlettPacka_7a:e6:d5,1a:53:ba:9e:0e:7c,802.11,354,-86 dBm,-95 dBm,9 dB,11,2462MHz,"Probe Response, SN=837, FN=0, Flags=........C, BI=59251, SSID=""UNSW-I?i""",Library,19,Friday,837.0,0,0.0,2024-10-25 19:28:52.572,0.001
24268,2024-10-25 19:28:52.572,46:66:32:3f:5a:49,5e:e0:d1:c6:0b:2c,802.11,178,-72 dBm,-95 dBm,23 dB,11,2462MHz,"QoS Data, SN=3576, FN=0, Flags=.p.....TC",Library,19,Friday,3576.0,0,0.0,2024-10-25 19:28:52.572,0.0
24271,2024-10-25 19:28:52.573,HewlettPacka_7a:e6:12,1a:53:ba:9e:0e:7c,802.11,363,-87 dBm,-95 dBm,8 dB,11,2462MHz,"Probe Response, SN=605, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,605.0,0,0.0,2024-10-25 19:28:52.573,0.001
24272,2024-10-25 19:28:52.573,HewlettPacka_7a:e6:11,1a:53:ba:9e:0e:7c,802.11,325,-86 dBm,-95 dBm,9 dB,11,2462MHz,"Probe Response, SN=1117, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,1117.0,0,0.0,2024-10-25 19:28:52.573,0.0
24273,2024-10-25 19:28:52.574,HewlettPacka_7a:e6:13,1a:53:ba:9e:0e:7c,802.11,337,-86 dBm,-95 dBm,9 dB,11,2462MHz,"Probe Response, SN=2920, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Friday,2920.0,0,0.0,2024-10-25 19:28:52.574,0.001
24274,2024-10-25 19:28:52.574,HewlettPacka_7a:e6:14,1a:53:ba:9e:0e:7c,802.11,353,-86 dBm,-95 dBm,9 dB,11,2462MHz,"Probe Response, SN=3082, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Friday,3082.0,0,0.0,2024-10-25 19:28:52.574,0.0
24275,2024-10-25 19:28:52.581,1a:53:ba:9e:0e:7c,Broadcast,802.11,145,-67 dBm,-95 dBm,28 dB,11,2462MHz,"Probe Request, SN=914, FN=0, Flags=........C, SSID=Wildcard (Broadcast)",Library,19,Friday,914.0,0,0.0,2024-10-25 19:28:52.581,0.007
24276,2024-10-25 19:28:52.582,HewlettPacka_7a:12:c1,1a:53:ba:9e:0e:7c,802.11,354,-43 dBm,-95 dBm,52 dB,11,2462MHz,"Probe Response, SN=2419, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Friday,2419.0,0,0.0,2024-10-25 19:28:52.582,0.001
24277,2024-10-25 19:28:52.582,HewlettPacka_7a:12:c5,1a:53:ba:9e:0e:7c,802.11,363,-43 dBm,-95 dBm,52 dB,11,2462MHz,"Probe Response, SN=2559, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,2559.0,0,0.0,2024-10-25 19:28:52.582,0.0
24278,2024-10-25 19:28:52.583,HewlettPacka_7a:12:c0,1a:53:ba:9e:0e:7c,802.11,325,-43 dBm,-95 dBm,52 dB,11,2462MHz,"Probe Response, SN=2670, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,2670.0,0,0.0,2024-10-25 19:28:52.583,0.001
24279,2024-10-25 19:28:52.584,HewlettPacka_7a:12:c2,1a:53:ba:9e:0e:7c,802.11,353,-43 dBm,-95 dBm,52 dB,11,2462MHz,"Probe Response, SN=3028, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Friday,3028.0,0,0.0,2024-10-25 19:28:52.584,0.001
24280,2024-10-25 19:28:52.584,HewlettPacka_7a:12:c3,1a:53:ba:9e:0e:7c,802.11,337,-53 dBm,-95 dBm,42 dB,11,2462MHz,"Probe Response, SN=2563, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Library,19,Friday,2563.0,0,0.0,2024-10-25 19:28:52.584,0.0
24281,2024-10-25 19:28:52.584,44:e2:bf:ea:1b:74,Broadcast,802.11,352,-75 dBm,-95 dBm,20 dB,11,2462MHz,"Beacon frame, SN=2718, FN=0, Flags=........C, BI=5476[Malformed Packet: length of contained item exceeds length of containing item]",Library,19,Friday,2718.0,0,0.0,2024-10-25 19:28:52.584,0.0
24283,2024-10-25 19:28:52.585,HewlettPacka_7b:22:73,Broadcast,802.11,102,-66 dBm,-95 dBm,29 dB,11,2462MHz,"Beacon frame, SN=2721, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)[Malformed Packet]",Library,19,Friday,2721.0,0,0.0,2024-10-25 19:28:52.585,0.001
24282,2024-10-25 19:28:52.585,HewlettPacka_7b:22:72,Broadcast,802.11,340,-66 dBm,-95 dBm,29 dB,11,2462MHz,"Beacon frame, SN=2720, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Library,19,Friday,2720.0,0,0.0,2024-10-25 19:28:52.585,0.0
24284,2024-10-25 19:28:52.586,HewlettPacka_7b:22:74,Broadcast,802.11,368,-66 dBm,-95 dBm,29 dB,11,2462MHz,"Beacon frame, SN=2722, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Library,19,Friday,2722.0,0,0.0,2024-10-25 19:28:52.586,0.001
24287,2024-10-25 19:28:52.612,HewlettPacka_79:f0:10,Broadcast,802.11,1429,-80 dBm,-95 dBm,15 dB,11,2462MHz,"Aruba Management, SN=3591, FN=0, Flags=........C",Library,19,Friday,3591.0,0,0.0,2024-10-25 19:28:52.612,0.026
24288,2024-10-25 19:28:52.613,44:52:72:68:00:9d,Broadcast,802.11,369,-86 dBm,-95 dBm,9 dB,11,2462MHz,"Beacon frame, SN=167, FN=7, Flags=........C, BI=41166, SSID=""0`""[Malformed Packet]",Library,19,Friday,167.0,0,0.0,2024-10-25 19:28:52.613,0.001
24289,2024-10-25 19:28:52.613,HewlettPacka_7a:e6:12,Broadcast,802.11,378,-87 dBm,-95 dBm,8 dB,11,2462MHz,"Beacon frame, SN=497, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,497.0,0,0.0,2024-10-25 19:28:52.613,0.0
24290,2024-10-25 19:28:52.613,HewlettPacka_7a:e6:11,Broadcast,802.11,340,-86 dBm,-95 dBm,9 dB,11,2462MHz,"Beacon frame, SN=498, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""[Malformed Packet]",Library,19,Friday,498.0,0,0.0,2024-10-25 19:28:52.613,0.0
24291,2024-10-25 19:28:52.613,HewlettPacka_7a:e6:13,Broadcast,802.11,352,-85 dBm,-95 dBm,10 dB,11,2462MHz,"Beacon frame, SN=584, FN=11, Flags=........C, BI=43540",Library,19,Friday,584.0,0,0.0,2024-10-25 19:28:52.613,0.0
24292,2024-10-25 19:28:52.614,HewlettPacka_7a:e6:10,Broadcast,802.11,361,-84 dBm,-95 dBm,11 dB,11,2462MHz,"Beacon frame, SN=500, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Library,19,Friday,500.0,0,0.0,2024-10-25 19:28:52.614,0.001
24293,2024-10-25 19:28:52.614,HewlettPacka_7a:e6:14,Broadcast,802.11,246,-87 dBm,-95 dBm,8 dB,11,2462MHz,"Beacon frame, SN=501, FN=0, Flags=........C, BI=100, SSID=""uniwide""[Malformed Packet]",Library,19,Friday,501.0,0,0.0,2024-10-25 19:28:52.614,0.0
24294,2024-10-25 19:28:52.614,HewlettPacka_7a:ea:64,Broadcast,802.11,370,-76 dBm,-95 dBm,19 dB,11,2462MHz,"Beacon frame, SN=1230, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Friday,1230.0,0,0.0,2024-10-25 19:28:52.614,0.0
24295,2024-10-25 19:28:52.614,HewlettPacka_7a:ea:63,Broadcast,802.11,379,-76 dBm,-95 dBm,19 dB,11,2462MHz,"Beacon frame, SN=1231, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Library,19,Friday,1231.0,0,0.0,2024-10-25 19:28:52.614,0.0
24296,2024-10-25 19:28:52.615,HewlettPacka_7a:ea:65,Broadcast,802.11,362,-76 dBm,-95 dBm,19 dB,11,2462MHz,"Beacon frame, SN=1232, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)[Malformed Packet: length of contained item exceeds length of containing item]",Library,19,Friday,1232.0,0,0.0,2024-10-25 19:28:52.615,0.001
24298,2024-10-25 19:28:52.647,5e:e0:d1:c6:0b:2c,Broadcast,802.11,226,-89 dBm,-95 dBm,6 dB,11,2462MHz,"Beacon frame, SN=2312, FN=0, Flags=........C, BI=100, SSID=""GA13""[Malformed Packet]",Library,19,Friday,2312.0,0,0.0,2024-10-25 19:28:52.647,0.032
24300,2024-10-25 19:28:52.648,HewlettPacka_7a:f5:11,Broadcast,802.11,352,-79 dBm,-95 dBm,16 dB,11,2462MHz,"Beacon frame, SN=404, FN=0, Flags=........C, BI=100, SSID=a1e825f7616c5f5392f14e8e993295[Malformed Packet: length of contained item exceeds length of containing item]",Library,19,Friday,404.0,0,0.0,2024-10-25 19:28:52.648,0.001
24299,2024-10-25 19:28:52.648,HewlettPacka_7a:f5:15,e4:ab:e3:a6:10:e5,802.11,378,-85 dBm,-95 dBm,10 dB,11,2462MHz,"Action No Ack, SN=2073, FN=2, Flags=.p..RMF.C",Library,19,Friday,2073.0,0,0.0,2024-10-25 19:28:52.648,0.0
24301,2024-10-25 19:28:52.667,HewlettPacka_7a:12:c1,Broadcast,802.11,369,-44 dBm,-95 dBm,51 dB,11,2462MHz,"Beacon frame, SN=137, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Library,19,Friday,137.0,0,0.0,2024-10-25 19:28:52.667,0.019
