No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Channel,Frequency,Info,Loation,Time_of_day,Day,Sequence Number,Retransmission Flag,Retransmission Count,absolute time,Latency
4012,2024-10-25 12:05:45.264,HewlettPacka_59:10:e0,Broadcast,802.11,405,-69 dBm,-93 dBm,24 dB,1,2412MHz,"Beacon frame, SN=129, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Cafe,12,Friday,129.0,0,0.0,2024-10-25 12:05:45.264,0.0
4013,2024-10-25 12:05:45.271,HewlettPacka_7a:5b:e3,22:84:a4:04:e0:96,802.11,368,-73 dBm,-93 dBm,20 dB,1,2412MHz,"Probe Response, SN=3435, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Cafe,12,Friday,3435.0,0,0.0,2024-10-25 12:05:45.271,0.007
4015,2024-10-25 12:05:45.272,HewlettPacka_7a:5b:e4,22:84:a4:04:e0:96,802.11,380,-74 dBm,-93 dBm,19 dB,1,2412MHz,"Probe Response, SN=2980, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Cafe,12,Friday,2980.0,0,0.0,2024-10-25 12:05:45.272,0.001
4016,2024-10-25 12:05:45.273,HewlettPacka_7a:5b:e5,22:84:a4:04:e0:96,802.11,396,-74 dBm,-93 dBm,19 dB,1,2412MHz,"Probe Response, SN=3609, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Cafe,12,Friday,3609.0,0,0.0,2024-10-25 12:05:45.273,0.001
4019,2024-10-25 12:05:45.328,HewlettPacka_7a:5b:e2,22:84:a4:04:e0:96,802.11,397,-66 dBm,-93 dBm,27 dB,1,2412MHz,"Probe Response, SN=1334, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Cafe,12,Friday,1334.0,0,0.0,2024-10-25 12:05:45.328,0.055
4020,2024-10-25 12:05:45.332,HewlettPacka_7a:5b:e3,22:84:a4:04:e0:96,802.11,368,-73 dBm,-93 dBm,20 dB,1,2412MHz,"Probe Response, SN=3436, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Cafe,12,Friday,3436.0,0,0.0,2024-10-25 12:05:45.332,0.004
4021,2024-10-25 12:05:45.336,HewlettPacka_7a:5b:e4,22:84:a4:04:e0:96,802.11,380,-73 dBm,-93 dBm,20 dB,1,2412MHz,"Probe Response, SN=2981, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Cafe,12,Friday,2981.0,0,0.0,2024-10-25 12:05:45.336,0.004
4022,2024-10-25 12:05:45.337,HewlettPacka_7a:5b:e5,22:84:a4:04:e0:96,802.11,396,-71 dBm,-93 dBm,22 dB,1,2412MHz,"Probe Response, SN=3610, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Cafe,12,Friday,3610.0,0,0.0,2024-10-25 12:05:45.337,0.001
4025,2024-10-25 12:05:45.576,9e:1e:c6:04:d1:72,d3:d0:da:99:4f:0c,802.11,1562,-69 dBm,-93 dBm,24 dB,2,2417MHz,"Aruba Management, SN=3195, FN=13, Flags=.pm..MFTC",Cafe,12,Friday,3195.0,0,0.0,2024-10-25 12:05:45.576,0.239
4027,2024-10-25 12:05:45.604,54:75:a4:c5:73:00,00:00:00_00:00:00,802.11,298,-87 dBm,-93 dBm,6 dB,2,2417MHz,"Data + CF-Poll, SN=54, FN=6, Flags=opm.R.FTC",Cafe,12,Friday,54.0,0,0.0,2024-10-25 12:05:45.604,0.028
4032,2024-10-25 12:05:45.697,97:b7:4f:4f:4b:a9,09:ca:eb:40:5f:9f,802.11,546,-78 dBm,-93 dBm,15 dB,2,2417MHz,"Deauthentication, SN=713, FN=14, Flags=.pmPR..TC",Cafe,12,Friday,713.0,0,0.0,2024-10-25 12:05:45.697,0.093
4036,2024-10-25 12:05:45.819,Intel_26:f0:98,Broadcast,802.11,152,-86 dBm,-93 dBm,7 dB,3,2422MHz,"Probe Request, SN=1714, FN=0, Flags=........C, SSID=Wildcard (Broadcast)[Malformed Packet]",Cafe,12,Friday,1714.0,0,0.0,2024-10-25 12:05:45.819,0.122
4052,2024-10-25 12:05:46.186,f4:74:8d:18:af:a3,19:2d:2b:ba:80:9c,802.11,1931,-81 dBm,-93 dBm,12 dB,4,2427MHz,"Probe Request, SN=1015, FN=3, Flags=..m.R.F.C, BI=19189[Malformed Packet]",Cafe,12,Friday,1015.0,0,0.0,2024-10-25 12:05:46.186,0.367
4061,2024-10-25 12:05:46.368,b4:51:85:7f:9b:73,d7:83:98:8e:ec:8a,802.11,629,-80 dBm,-93 dBm,13 dB,4,2427MHz,"QoS Null function (No data), SN=297, FN=10, Flags=o.mPR...C",Cafe,12,Friday,297.0,0,0.0,2024-10-25 12:05:46.368,0.182
4070,2024-10-25 12:05:46.787,a6:0a:31:e5:ef:2c,bb:84:a6:21:7d:7d,802.11,944,-80 dBm,-93 dBm,13 dB,5,2432MHz,"CF-Ack/Poll (No data), SN=4042, FN=13, Flags=..m.....C",Cafe,12,Friday,4042.0,0,0.0,2024-10-25 12:05:46.787,0.419
4074,2024-10-25 12:05:46.836,HewlettPacka_5a:63:e0,Broadcast,802.11,1429,-75 dBm,-93 dBm,18 dB,5,2432MHz,"Aruba Management, SN=2967, FN=0, Flags=........C",Cafe,12,Friday,2967.0,0,0.0,2024-10-25 12:05:46.836,0.049
4077,2024-10-25 12:05:46.860,HewlettPacka_5c:fb:42,Broadcast,802.11,412,-79 dBm,-93 dBm,14 dB,6,2437MHz,"Beacon frame, SN=1554, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Cafe,12,Friday,1554.0,0,0.0,2024-10-25 12:05:46.860,0.024
4081,2024-10-25 12:05:46.865,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,1380,-68 dBm,-93 dBm,25 dB,6,2437MHz,"QoS Data, SN=1384, FN=0, Flags=.p.....TC",Cafe,12,Friday,1384.0,0,0.0,2024-10-25 12:05:46.865,0.005
4088,2024-10-25 12:05:46.874,HewlettPacka_5a:32:95,Broadcast,802.11,383,-76 dBm,-93 dBm,17 dB,6,2437MHz,"Beacon frame, SN=3106, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""[Malformed Packet]",Cafe,12,Friday,3106.0,0,0.0,2024-10-25 12:05:46.874,0.009
4086,2024-10-25 12:05:46.874,HewlettPacka_5a:32:90,Broadcast,802.11,412,-83 dBm,-93 dBm,10 dB,6,2437MHz,"Beacon frame, SN=3104, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Cafe,12,Friday,3104.0,0,0.0,2024-10-25 12:05:46.874,0.0
4087,2024-10-25 12:05:46.874,HewlettPacka_5a:32:94,Broadcast,802.11,421,-77 dBm,-93 dBm,16 dB,6,2437MHz,"Beacon frame, SN=3105, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Cafe,12,Friday,3105.0,0,0.0,2024-10-25 12:05:46.874,0.0
4089,2024-10-25 12:05:46.875,HewlettPacka_5a:32:93,Broadcast,802.11,395,-76 dBm,-93 dBm,17 dB,6,2437MHz,"Beacon frame, SN=3107, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Cafe,12,Friday,3107.0,0,0.0,2024-10-25 12:05:46.875,0.001
4090,2024-10-25 12:05:46.875,HewlettPacka_5a:32:91,Broadcast,802.11,404,-82 dBm,-93 dBm,11 dB,6,2437MHz,"Beacon frame, SN=3108, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Cafe,12,Friday,3108.0,0,0.0,2024-10-25 12:05:46.875,0.0
4091,2024-10-25 12:05:46.875,HewlettPacka_5a:32:92,Broadcast,802.11,411,-77 dBm,-93 dBm,16 dB,6,2437MHz,"Beacon frame, SN=3109, FN=0, Flags=........C, BI=100, SSID=""uniwide""[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,12,Friday,3109.0,0,0.0,2024-10-25 12:05:46.875,0.0
4093,2024-10-25 12:05:46.876,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,208,-68 dBm,-93 dBm,25 dB,6,2437MHz,"QoS Data, SN=1385, FN=0, Flags=.p.....TC",Cafe,12,Friday,1385.0,1,0.0,2024-10-25 12:05:46.876,0.001
4094,2024-10-25 12:05:46.876,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,208,-68 dBm,-93 dBm,25 dB,6,2437MHz,"QoS Data, SN=1385, FN=0, Flags=.p..R..TC",Cafe,12,Friday,1385.0,1,1.0,2024-10-25 12:05:46.876,0.0
4098,2024-10-25 12:05:46.878,ICANNIANADep_00:04:00,HonHaiPrecis_74:0a:3d,802.11,1070,,-93 dBm,,6,2437MHz,"QoS Data, SN=1475, FN=0, Flags=.p....F.C",Cafe,12,Friday,1475.0,0,0.0,2024-10-25 12:05:46.878,0.002
4099,2024-10-25 12:05:46.878,ICANNIANADep_00:04:00,HonHaiPrecis_74:0a:3d,802.11,151,,-93 dBm,,6,2437MHz,"QoS Data, SN=1476, FN=0, Flags=.p....F.C",Cafe,12,Friday,1476.0,0,0.0,2024-10-25 12:05:46.878,0.0
4100,2024-10-25 12:05:46.878,ICANNIANADep_00:04:00,HonHaiPrecis_74:0a:3d,802.11,152,-78 dBm,-93 dBm,15 dB,6,2437MHz,"QoS Data, SN=1477, FN=0, Flags=.p....F.C",Cafe,12,Friday,1477.0,0,0.0,2024-10-25 12:05:46.878,0.0
4106,2024-10-25 12:05:46.883,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,161,-69 dBm,-93 dBm,24 dB,6,2437MHz,"QoS Data, SN=1387, FN=0, Flags=.p.....TC",Cafe,12,Friday,1387.0,0,0.0,2024-10-25 12:05:46.883,0.005
4113,2024-10-25 12:05:46.932,35:c9:23:8d:4c:c7,45:1b:64:ac:c3:3c,802.11,412,-86 dBm,-93 dBm,7 dB,6,2437MHz,"Authentication, SN=3732, FN=14, Flags=opmP.M.TC",Cafe,12,Friday,3732.0,0,0.0,2024-10-25 12:05:46.932,0.049
4116,2024-10-25 12:05:46.960,HewlettPacka_5c:fb:40,Broadcast,802.11,413,-81 dBm,-93 dBm,12 dB,6,2437MHz,"Beacon frame, SN=1555, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Cafe,12,Friday,1555.0,0,0.0,2024-10-25 12:05:46.960,0.028
4117,2024-10-25 12:05:46.960,HewlettPacka_5c:fb:44,Broadcast,802.11,422,-78 dBm,-93 dBm,15 dB,6,2437MHz,"Beacon frame, SN=1556, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Cafe,12,Friday,1556.0,0,0.0,2024-10-25 12:05:46.960,0.0
4118,2024-10-25 12:05:46.961,HewlettPacka_5c:fb:43,Broadcast,802.11,395,-78 dBm,-93 dBm,15 dB,6,2437MHz,"Beacon frame, SN=1558, FN=0, Flags=........C, BI=100, SSID=""Global_Students""",Cafe,12,Friday,1558.0,0,0.0,2024-10-25 12:05:46.961,0.001
4119,2024-10-25 12:05:46.962,HewlettPacka_5c:fb:42,Broadcast,802.11,412,-79 dBm,-93 dBm,14 dB,6,2437MHz,"Beacon frame, SN=1560, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Cafe,12,Friday,1560.0,0,0.0,2024-10-25 12:05:46.962,0.001
4124,2024-10-25 12:05:46.977,ICANNIANADep_00:04:00,HonHaiPrecis_74:0a:3d,802.11,152,-84 dBm,-93 dBm,9 dB,6,2437MHz,"QoS Data, SN=1480, FN=0, Flags=.p....F.C",Cafe,12,Friday,1480.0,0,0.0,2024-10-25 12:05:46.977,0.015
4123,2024-10-25 12:05:46.977,ICANNIANADep_00:04:00,HonHaiPrecis_74:0a:3d,802.11,654,,-93 dBm,,6,2437MHz,"QoS Data, SN=1479, FN=0, Flags=.p....F.C",Cafe,12,Friday,1479.0,0,0.0,2024-10-25 12:05:46.977,0.0
4130,2024-10-25 12:05:46.980,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,154,,-93 dBm,,6,2437MHz,"QoS Data, SN=1389, FN=0, Flags=.p.....TC",Cafe,12,Friday,1389.0,0,0.0,2024-10-25 12:05:46.980,0.003
4131,2024-10-25 12:05:46.980,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,158,-69 dBm,-93 dBm,24 dB,6,2437MHz,"QoS Data, SN=1390, FN=0, Flags=.p.....TC",Cafe,12,Friday,1390.0,0,0.0,2024-10-25 12:05:46.980,0.0
4133,2024-10-25 12:05:46.985,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,164,,-93 dBm,,6,2437MHz,"QoS Data, SN=1394, FN=0, Flags=.p.....TC",Cafe,12,Friday,1394.0,0,0.0,2024-10-25 12:05:46.985,0.005
4134,2024-10-25 12:05:46.985,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,168,-69 dBm,-93 dBm,24 dB,6,2437MHz,"QoS Data, SN=1395, FN=0, Flags=.p.....TC",Cafe,12,Friday,1395.0,0,0.0,2024-10-25 12:05:46.985,0.0
4136,2024-10-25 12:05:46.988,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,1376,,-93 dBm,,6,2437MHz,"QoS Data, SN=1396, FN=0, Flags=.p.....TC",Cafe,12,Friday,1396.0,0,0.0,2024-10-25 12:05:46.988,0.003
4137,2024-10-25 12:05:46.989,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,1380,-69 dBm,-93 dBm,24 dB,6,2437MHz,"QoS Data, SN=1397, FN=0, Flags=.p.....TC",Cafe,12,Friday,1397.0,0,0.0,2024-10-25 12:05:46.989,0.001
4143,2024-10-25 12:05:46.993,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,154,-69 dBm,-93 dBm,24 dB,6,2437MHz,"QoS Data, SN=1401, FN=0, Flags=.p.....TC",Cafe,12,Friday,1401.0,1,0.0,2024-10-25 12:05:46.993,0.004
4144,2024-10-25 12:05:46.993,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,154,-68 dBm,-93 dBm,25 dB,6,2437MHz,"QoS Data, SN=1401, FN=0, Flags=.p..R..TC",Cafe,12,Friday,1401.0,1,1.0,2024-10-25 12:05:46.993,0.0
4145,2024-10-25 12:05:46.993,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,154,-68 dBm,-93 dBm,25 dB,6,2437MHz,"QoS Data, SN=1401, FN=0, Flags=.p..R..TC",Cafe,12,Friday,1401.0,1,2.0,2024-10-25 12:05:46.993,0.0
4156,2024-10-25 12:05:47.000,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,1380,-63 dBm,-93 dBm,30 dB,6,2437MHz,"QoS Data, SN=1402, FN=0, Flags=.p.....TC",Cafe,12,Friday,1402.0,0,0.0,2024-10-25 12:05:47.000,0.007
4160,2024-10-25 12:05:47.002,03:24:76:25:16:c0,9b:79:6b:88:aa:0c,802.11,1380,-85 dBm,-93 dBm,8 dB,6,2437MHz,"Acknowledgement (No data), SN=3748, FN=8, Flags=.p.P....C",Cafe,12,Friday,3748.0,0,0.0,2024-10-25 12:05:47.002,0.002
4163,2024-10-25 12:05:47.003,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,138,,-93 dBm,,6,2437MHz,"QoS Data, SN=1403, FN=0, Flags=.p.....TC",Cafe,12,Friday,1403.0,0,0.0,2024-10-25 12:05:47.003,0.001
4165,2024-10-25 12:05:47.004,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,138,,-93 dBm,,6,2437MHz,"QoS Data, SN=1405, FN=0, Flags=.p.....TC",Cafe,12,Friday,1405.0,0,0.0,2024-10-25 12:05:47.004,0.001
4166,2024-10-25 12:05:47.004,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,1376,,-93 dBm,,6,2437MHz,"QoS Data, SN=1406, FN=0, Flags=.p.....TC",Cafe,12,Friday,1406.0,0,0.0,2024-10-25 12:05:47.004,0.0
4164,2024-10-25 12:05:47.004,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,1376,,-93 dBm,,6,2437MHz,"QoS Data, SN=1404, FN=0, Flags=.p.....TC",Cafe,12,Friday,1404.0,0,0.0,2024-10-25 12:05:47.004,0.0
4167,2024-10-25 12:05:47.004,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,167,-69 dBm,-93 dBm,24 dB,6,2437MHz,"QoS Data, SN=1407, FN=0, Flags=.p.....TC",Cafe,12,Friday,1407.0,0,0.0,2024-10-25 12:05:47.004,0.0
4168,2024-10-25 12:05:47.005,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,1524,,-93 dBm,,6,2437MHz,"QoS Data, SN=1408, FN=0, Flags=.p.....TC",Cafe,12,Friday,1408.0,0,0.0,2024-10-25 12:05:47.005,0.001
4169,2024-10-25 12:05:47.005,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,1042,-69 dBm,-93 dBm,24 dB,6,2437MHz,"QoS Data, SN=1409, FN=0, Flags=.p.....TC",Cafe,12,Friday,1409.0,0,0.0,2024-10-25 12:05:47.005,0.0
4173,2024-10-25 12:05:47.008,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,1380,-69 dBm,-93 dBm,24 dB,6,2437MHz,"QoS Data, SN=1410, FN=0, Flags=.p.....TC",Cafe,12,Friday,1410.0,0,0.0,2024-10-25 12:05:47.008,0.003
4177,2024-10-25 12:05:47.019,72:ae:5f:90:19:16,27:91:15:b6:60:36,802.11,57,-88 dBm,-93 dBm,5 dB,6,2437MHz,"Unrecognized (Reserved frame), SN=3475, FN=6, Flags=.p.PRM.TC",Cafe,12,Friday,3475.0,0,0.0,2024-10-25 12:05:47.019,0.011
4181,2024-10-25 12:05:47.021,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,167,-72 dBm,-93 dBm,21 dB,6,2437MHz,"QoS Data, SN=1413, FN=0, Flags=.p.....TC",Cafe,12,Friday,1413.0,0,0.0,2024-10-25 12:05:47.021,0.002
4188,2024-10-25 12:05:47.035,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,167,-72 dBm,-93 dBm,21 dB,6,2437MHz,"QoS Data, SN=1414, FN=0, Flags=.p.....TC",Cafe,12,Friday,1414.0,0,0.0,2024-10-25 12:05:47.035,0.014
4190,2024-10-25 12:05:47.041,HewlettPacka_7a:f1:24,Broadcast,802.11,383,-85 dBm,-93 dBm,8 dB,6,2437MHz,"Beacon frame, SN=2750, FN=0, Flags=........C, BI=100, SSID=00[Malformed Packet]",Cafe,12,Friday,2750.0,0,0.0,2024-10-25 12:05:47.041,0.006
4194,2024-10-25 12:05:47.051,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,167,-68 dBm,-93 dBm,25 dB,6,2437MHz,"QoS Data, SN=1415, FN=0, Flags=.p.....TC",Cafe,12,Friday,1415.0,1,0.0,2024-10-25 12:05:47.051,0.01
4195,2024-10-25 12:05:47.051,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,167,-68 dBm,-93 dBm,25 dB,6,2437MHz,"QoS Data, SN=1415, FN=0, Flags=.p..R..TC",Cafe,12,Friday,1415.0,1,1.0,2024-10-25 12:05:47.051,0.0
4198,2024-10-25 12:05:47.063,HewlettPacka_5c:fb:40,Broadcast,802.11,413,-80 dBm,-93 dBm,13 dB,6,2437MHz,"Beacon frame, SN=1561, FN=0, Flags=........C, BI=100, SSID=""UNSW-IoT""",Cafe,12,Friday,1561.0,0,0.0,2024-10-25 12:05:47.063,0.012
4199,2024-10-25 12:05:47.063,HewlettPacka_5c:fb:44,Broadcast,802.11,422,-79 dBm,-93 dBm,14 dB,6,2437MHz,"Beacon frame, SN=1562, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Cafe,12,Friday,1562.0,0,0.0,2024-10-25 12:05:47.063,0.0
4200,2024-10-25 12:05:47.063,HewlettPacka_5c:fb:45,Broadcast,802.11,384,-78 dBm,-93 dBm,15 dB,6,2437MHz,"Beacon frame, SN=1563, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""",Cafe,12,Friday,1563.0,0,0.0,2024-10-25 12:05:47.063,0.0
4201,2024-10-25 12:05:47.064,HewlettPacka_5c:fb:41,Broadcast,802.11,405,-77 dBm,-93 dBm,16 dB,6,2437MHz,"Beacon frame, SN=1565, FN=0, Flags=........C, BI=100, SSID=Wildcard (Broadcast)",Cafe,12,Friday,1565.0,0,0.0,2024-10-25 12:05:47.064,0.001
4202,2024-10-25 12:05:47.064,HewlettPacka_5c:fb:42,Broadcast,802.11,412,-78 dBm,-93 dBm,15 dB,6,2437MHz,"Beacon frame, SN=1566, FN=0, Flags=........C, BI=100, SSID=""uniwide""",Cafe,12,Friday,1566.0,0,0.0,2024-10-25 12:05:47.064,0.0
4205,2024-10-25 12:05:47.066,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,1376,,-93 dBm,,6,2437MHz,"QoS Data, SN=1416, FN=0, Flags=.p.....TC",Cafe,12,Friday,1416.0,0,0.0,2024-10-25 12:05:47.066,0.002
4206,2024-10-25 12:05:47.066,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,167,-68 dBm,-93 dBm,25 dB,6,2437MHz,"QoS Data, SN=1417, FN=0, Flags=.p.....TC",Cafe,12,Friday,1417.0,0,0.0,2024-10-25 12:05:47.066,0.0
4211,2024-10-25 12:05:47.078,HewlettPacka_5a:32:95,Broadcast,802.11,383,-84 dBm,-93 dBm,9 dB,6,2437MHz,"Beacon frame, SN=3118, FN=0, Flags=........C, BI=100, SSID=""UNSW Guest""[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,12,Friday,3118.0,0,0.0,2024-10-25 12:05:47.078,0.012
4210,2024-10-25 12:05:47.078,HewlettPacka_5a:32:94,Broadcast,802.11,421,-85 dBm,-93 dBm,8 dB,6,2437MHz,"Beacon frame, SN=3117, FN=0, Flags=........C, BI=100, SSID=""eduroam""",Cafe,12,Friday,3117.0,0,0.0,2024-10-25 12:05:47.078,0.0
4209,2024-10-25 12:05:47.078,ce:1b:44:5a:32:90,52:cb:4d:21:3a:63,802.11,412,-84 dBm,-93 dBm,9 dB,6,2437MHz,"Beacon frame, SN=9, FN=9, Flags=........C, BI=100",Cafe,12,Friday,9.0,0,0.0,2024-10-25 12:05:47.078,0.0
4216,2024-10-25 12:05:47.091,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,1380,-68 dBm,-93 dBm,25 dB,6,2437MHz,"QoS Data, SN=1418, FN=0, Flags=.p.....TC",Cafe,12,Friday,1418.0,0,0.0,2024-10-25 12:05:47.091,0.013
4218,2024-10-25 12:05:47.091,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,161,-68 dBm,-93 dBm,25 dB,6,2437MHz,"QoS Data, SN=1419, FN=0, Flags=.p.....TC",Cafe,12,Friday,1419.0,0,0.0,2024-10-25 12:05:47.091,0.0
4220,2024-10-25 12:05:47.092,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,757,-68 dBm,-93 dBm,25 dB,6,2437MHz,"QoS Data, SN=1420, FN=0, Flags=.p.....TC",Cafe,12,Friday,1420.0,1,0.0,2024-10-25 12:05:47.092,0.001
4221,2024-10-25 12:05:47.092,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,757,-68 dBm,-93 dBm,25 dB,6,2437MHz,"QoS Data, SN=1420, FN=0, Flags=.p..R..TC",Cafe,12,Friday,1420.0,1,1.0,2024-10-25 12:05:47.092,0.0
4223,2024-10-25 12:05:47.092,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,169,-69 dBm,-93 dBm,24 dB,6,2437MHz,"QoS Data, SN=1421, FN=0, Flags=.p.....TC",Cafe,12,Friday,1421.0,1,0.0,2024-10-25 12:05:47.092,0.0
4224,2024-10-25 12:05:47.093,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,169,-64 dBm,-93 dBm,29 dB,6,2437MHz,"QoS Data, SN=1421, FN=0, Flags=.p..R..TC",Cafe,12,Friday,1421.0,1,1.0,2024-10-25 12:05:47.093,0.001
4232,2024-10-25 12:05:47.100,ICANNIANADep_00:04:00,HonHaiPrecis_74:0a:3d,802.11,1376,,-93 dBm,,6,2437MHz,"QoS Data, SN=1510, FN=0, Flags=.p..R.F.C",Cafe,12,Friday,1510.0,0,0.0,2024-10-25 12:05:47.100,0.007
4233,2024-10-25 12:05:47.101,ICANNIANADep_00:04:00,ea:8d:5d:77:0a:3d,802.11,1376,,-93 dBm,,6,2437MHz,"QoS Data, SN=1513, FN=0, Flags=.p..R.F.C",Cafe,12,Friday,1513.0,0,0.0,2024-10-25 12:05:47.101,0.001
4234,2024-10-25 12:05:47.101,ICANNIANADep_00:04:00,HonHaiPrecis_74:0a:3d,802.11,1380,-82 dBm,-93 dBm,11 dB,6,2437MHz,"QoS Data, SN=1514, FN=0, Flags=.p..R.F.C",Cafe,12,Friday,1514.0,0,0.0,2024-10-25 12:05:47.101,0.0
4240,2024-10-25 12:05:47.103,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:77:02,802.11,290,,-93 dBm,,6,2437MHz,"QoS Data, SN=1422, FN=0, Flags=.p.....TC",Cafe,12,Friday,1422.0,0,0.0,2024-10-25 12:05:47.103,0.002
4241,2024-10-25 12:05:47.103,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,165,,-93 dBm,,6,2437MHz,"QoS Data, SN=1423, FN=0, Flags=.p.....TC",Cafe,12,Friday,1423.0,0,0.0,2024-10-25 12:05:47.103,0.0
4242,2024-10-25 12:05:47.104,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,138,,-93 dBm,,6,2437MHz,"QoS Data, SN=1424, FN=0, Flags=.p.....TC",Cafe,12,Friday,1424.0,0,0.0,2024-10-25 12:05:47.104,0.001
4243,2024-10-25 12:05:47.104,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,288,,-93 dBm,,6,2437MHz,"QoS Data, SN=1425, FN=0, Flags=.p.....TC",Cafe,12,Friday,1425.0,0,0.0,2024-10-25 12:05:47.104,0.0
4244,2024-10-25 12:05:47.104,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,684,-73 dBm,-93 dBm,20 dB,6,2437MHz,"QoS Data, SN=1426, FN=0, Flags=.p.....TC",Cafe,12,Friday,1426.0,0,0.0,2024-10-25 12:05:47.104,0.0
4247,2024-10-25 12:05:47.105,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,752,-72 dBm,-93 dBm,21 dB,6,2437MHz,"QoS Data, SN=1429, FN=0, Flags=.p.....TC",Cafe,12,Friday,1429.0,0,0.0,2024-10-25 12:05:47.105,0.001
4246,2024-10-25 12:05:47.105,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,212,,-93 dBm,,6,2437MHz,"QoS Data, SN=1428, FN=0, Flags=.p.....TC",Cafe,12,Friday,1428.0,0,0.0,2024-10-25 12:05:47.105,0.0
4259,2024-10-25 12:05:47.112,HonHaiPrecis_74:0a:3d,ICANNIANADep_00:04:00,802.11,160,,-93 dBm,,6,2437MHz,"QoS Data, SN=1430, FN=0, Flags=.p.....TC",Cafe,12,Friday,1430.0,0,0.0,2024-10-25 12:05:47.112,0.007
