No.,Time,Source,Destination,Protocol,Length,Signal strength (dBm),Noise level (dBm),Signal/noise ratio (dB),Channel,Frequency,Info,Loation,Time_of_day,Day,Sequence Number,Retransmission Flag,Retransmission Count,absolute time,Latency
10425,2024-10-28 12:30:47.436,Cisco_5b:26:04,Broadcast,802.11,309,-73 dBm,-89 dBm,16 dB,6,2437MHz,"Beacon frame, SN=4090, FN=0, Flags=........C, BI=102, SSID=""Global_Students""",Cafe,12,Monday,4090.0,0,0.0,2024-10-28 12:30:47.436,0.0
10426,2024-10-28 12:30:47.440,Cisco_b5:8f:a3,Broadcast,802.11,282,-76 dBm,-89 dBm,13 dB,6,2437MHz,"Beacon frame, SN=2435, FN=0, Flags=........C, BI=102, SSID=""UNSW Guest""",Cafe,12,Monday,2435.0,0,0.0,2024-10-28 12:30:47.440,0.004
10427,2024-10-28 12:30:47.442,2a:74:21:d9:e6:10,Cisco_9f:fb:03,802.11,671,-67 dBm,-89 dBm,22 dB,6,2437MHz,"QoS Data, SN=1479, FN=0, Flags=.p.....TC",Cafe,12,Monday,1479.0,0,0.0,2024-10-28 12:30:47.442,0.002
10429,2024-10-28 12:30:47.444,Cisco_b2:42:54,Broadcast,802.11,309,-80 dBm,-89 dBm,9 dB,6,2437MHz,"Beacon frame, SN=1515, FN=0, Flags=........C, BI=102, SSID=""Global_Students""",Cafe,12,Monday,1515.0,0,0.0,2024-10-28 12:30:47.444,0.002
10430,2024-10-28 12:30:47.451,ca:4d:db:f4:69:4d,Broadcast,802.11,183,-71 dBm,-89 dBm,18 dB,6,2437MHz,"Probe Request, SN=2487, FN=0, Flags=........C, SSID=""eduroam""",Cafe,12,Monday,2487.0,0,0.0,2024-10-28 12:30:47.451,0.007
10433,2024-10-28 12:30:47.452,Cisco_85:1c:f0,ca:4d:db:f4:69:4d,802.11,295,-63 dBm,-89 dBm,26 dB,6,2437MHz,"Probe Response, SN=1191, FN=0, Flags=....R...C, BI=102, SSID=""eduroam""",Cafe,12,Monday,1191.0,0,0.0,2024-10-28 12:30:47.452,0.001
10432,2024-10-28 12:30:47.452,Cisco_85:1c:f4,Broadcast,802.11,312,-63 dBm,-89 dBm,26 dB,6,2437MHz,"Beacon frame, SN=1744, FN=0, Flags=........C, BI=102, SSID=""Global_Students""",Cafe,12,Monday,1744.0,0,0.0,2024-10-28 12:30:47.452,0.0
10436,2024-10-28 12:30:47.453,Cisco_53:71:40,2a:74:21:d9:e6:10,802.11,154,-62 dBm,-89 dBm,27 dB,6,2437MHz,"QoS Data, SN=427, FN=0, Flags=.p....F.C",Cafe,12,Monday,427.0,1,0.0,2024-10-28 12:30:47.453,0.001
10440,2024-10-28 12:30:47.454,Cisco_53:71:40,2a:74:21:d9:e6:10,802.11,154,-62 dBm,-89 dBm,27 dB,6,2437MHz,"QoS Data, SN=427, FN=0, Flags=.p..R.F.C",Cafe,12,Monday,427.0,1,1.0,2024-10-28 12:30:47.454,0.001
10444,2024-10-28 12:30:47.458,Cisco_53:71:40,2a:74:21:d9:e6:10,802.11,154,-63 dBm,-89 dBm,26 dB,6,2437MHz,"QoS Data, SN=427, FN=0, Flags=.p..R.F.C",Cafe,12,Monday,427.0,1,2.0,2024-10-28 12:30:47.458,0.004
10448,2024-10-28 12:30:47.463,Cisco_5b:26:01,Broadcast,802.11,301,-79 dBm,-89 dBm,10 dB,6,2437MHz,"Beacon frame, SN=4091, FN=0, Flags=........C, BI=102, SSID=""uniwide""",Cafe,12,Monday,4091.0,0,0.0,2024-10-28 12:30:47.463,0.005
10452,2024-10-28 12:30:47.475,Cisco_b5:d7:54,86:30:63:b4:32:0c,802.11,303,-85 dBm,-89 dBm,4 dB,6,2437MHz,"Probe Response, SN=575, FN=0, Flags=....R...C, BI=102, SSID=478c28a0dde7dbcd747564656e7473[Malformed Packet]",Cafe,12,Monday,575.0,0,0.0,2024-10-28 12:30:47.475,0.012
10453,2024-10-28 12:30:47.476,Cisco_53:71:40,2a:74:21:d9:e6:10,802.11,1376,,-89 dBm,,6,2437MHz,"QoS Data, SN=428, FN=0, Flags=.p..R.F.C",Cafe,12,Monday,428.0,0,0.0,2024-10-28 12:30:47.476,0.001
10454,2024-10-28 12:30:47.476,Cisco_53:71:40,2a:74:21:d9:e6:10,802.11,1376,,-89 dBm,,6,2437MHz,"QoS Data, SN=429, FN=0, Flags=.p..R.F.C",Cafe,12,Monday,429.0,0,0.0,2024-10-28 12:30:47.476,0.0
10455,2024-10-28 12:30:47.477,Cisco_53:71:40,2a:74:21:d9:e6:10,802.11,1380,-69 dBm,-89 dBm,20 dB,6,2437MHz,"QoS Data, SN=430, FN=0, Flags=.p....F.C",Cafe,12,Monday,430.0,0,0.0,2024-10-28 12:30:47.477,0.001
10459,2024-10-28 12:30:47.482,Cisco_53:71:40,2a:74:21:d9:e6:10,802.11,1380,-68 dBm,-89 dBm,21 dB,6,2437MHz,"QoS Data, SN=429, FN=0, Flags=.p..R.F.C",Cafe,12,Monday,429.0,1,0.0,2024-10-28 12:30:47.482,0.005
10462,2024-10-28 12:30:47.483,Cisco_53:71:40,2a:74:21:d9:e6:10,802.11,1380,-69 dBm,-89 dBm,20 dB,6,2437MHz,"QoS Data, SN=429, FN=0, Flags=.p..R.F.C",Cafe,12,Monday,429.0,1,1.0,2024-10-28 12:30:47.483,0.001
10463,2024-10-28 12:30:47.483,Cisco_b5:8f:a4,Broadcast,802.11,309,-76 dBm,-89 dBm,13 dB,6,2437MHz,"Beacon frame, SN=2438, FN=0, Flags=........C, BI=102, SSID=""Global_Students""",Cafe,12,Monday,2438.0,0,0.0,2024-10-28 12:30:47.483,0.0
10464,2024-10-28 12:30:47.485,b6:c2:5d:a9:2c:8b,Cisco_85:1c:f0,802.11,53,-68 dBm,-89 dBm,21 dB,6,2437MHz,"Null function (No data), SN=1329, FN=0, Flags=...P...TC",Cafe,12,Monday,1329.0,0,0.0,2024-10-28 12:30:47.485,0.002
10465,2024-10-28 12:30:47.487,b2:cc:3c:ba:0f:32,Broadcast,802.11,186,-80 dBm,-89 dBm,9 dB,6,2437MHz,"Probe Request, SN=653, FN=0, Flags=........C, SSID=""uniwide""[Malformed Packet]",Cafe,12,Monday,653.0,0,0.0,2024-10-28 12:30:47.487,0.002
10466,2024-10-28 12:30:47.487,Cisco_85:1c:f0,2e:c0:eb:c5:91:69,802.11,295,-69 dBm,-89 dBm,20 dB,6,2437MHz,"Probe Response, SN=1192, FN=0, Flags=....R...C, BI=102, SSID=""eduroam""",Cafe,12,Monday,1192.0,1,0.0,2024-10-28 12:30:47.487,0.0
10467,2024-10-28 12:30:47.487,ca:4d:db:f4:69:4d,Cisco_85:1c:f0,802.11,89,-67 dBm,-89 dBm,22 dB,6,2437MHz,"Authentication, SN=2488, FN=0, Flags=....R...C",Cafe,12,Monday,2488.0,0,0.0,2024-10-28 12:30:47.487,0.0
10469,2024-10-28 12:30:47.488,Cisco_85:1c:f1,Broadcast,802.11,304,-72 dBm,-89 dBm,17 dB,6,2437MHz,"Beacon frame, SN=1745, FN=0, Flags=........C, BI=102, SSID=""uniwide""",Cafe,12,Monday,1745.0,0,0.0,2024-10-28 12:30:47.488,0.001
10470,2024-10-28 12:30:47.488,Cisco_85:1c:f0,2e:c0:eb:c5:91:69,802.11,295,-69 dBm,-89 dBm,20 dB,6,2437MHz,"Probe Response, SN=1192, FN=0, Flags=....R...C, BI=102, SSID=""eduroam""",Cafe,12,Monday,1192.0,1,1.0,2024-10-28 12:30:47.488,0.0
10472,2024-10-28 12:30:47.488,Cisco_85:1c:f0,ca:4d:db:f4:69:4d,802.11,59,-70 dBm,-89 dBm,19 dB,6,2437MHz,"Authentication, SN=1746, FN=0, Flags=........C",Cafe,12,Monday,1746.0,0,0.0,2024-10-28 12:30:47.488,0.0
10474,2024-10-28 12:30:47.488,b6:c2:5d:a9:2c:8b,Cisco_85:1c:f0,802.11,53,-69 dBm,-89 dBm,20 dB,6,2437MHz,"Null function (No data), SN=1331, FN=0, Flags=...P...TC",Cafe,12,Monday,1331.0,0,0.0,2024-10-28 12:30:47.488,0.0
10476,2024-10-28 12:30:47.489,Cisco_85:1c:f4,2e:c0:eb:c5:91:69,802.11,303,-72 dBm,-89 dBm,17 dB,6,2437MHz,"Probe Response, SN=1193, FN=0, Flags=....R...C, BI=102, SSID=""Global_Students""",Cafe,12,Monday,1193.0,1,0.0,2024-10-28 12:30:47.489,0.001
10479,2024-10-28 12:30:47.489,b6:c2:5d:a9:2c:8b,Cisco_85:1c:f0,802.11,53,-69 dBm,-89 dBm,20 dB,6,2437MHz,"Null function (No data), SN=1333, FN=0, Flags=...P...TC",Cafe,12,Monday,1333.0,0,0.0,2024-10-28 12:30:47.489,0.0
10481,2024-10-28 12:30:47.489,b6:c2:5d:a9:2c:8b,Cisco_85:1c:f0,802.11,53,-69 dBm,-89 dBm,20 dB,6,2437MHz,"Null function (No data), SN=1334, FN=0, Flags=...P...TC",Cafe,12,Monday,1334.0,0,0.0,2024-10-28 12:30:47.489,0.0
10484,2024-10-28 12:30:47.490,Cisco_f1:f3:14,2e:c0:eb:c5:91:69,802.11,303,-73 dBm,-89 dBm,16 dB,6,2437MHz,"Probe Response, SN=41, FN=0, Flags=....R...C, BI=102, SSID=df4b6f62616c5f53747564656e7473",Cafe,12,Monday,41.0,0,0.0,2024-10-28 12:30:47.490,0.001
10483,2024-10-28 12:30:47.490,Cisco_85:1c:f4,2e:c0:eb:c5:91:69,802.11,303,-71 dBm,-89 dBm,18 dB,6,2437MHz,"Probe Response, SN=1193, FN=0, Flags=....R...C, BI=102, SSID=466c6f62616c5f53747564656e747301069824b048606c0301060706415520010bdeb72ea272b08d5b2001002a01002d1aac191bffffff000000000000000000000000000000000000000030140100000fac040100000fac040100000fac0128003603f515013d1606000500000000000000000000000000ç§200Â¥246[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,12,Monday,1193.0,1,1.0,2024-10-28 12:30:47.490,0.0
10486,2024-10-28 12:30:47.490,cb:4d:db:f4:69:4d,Cisco_15:81:d0,802.11,183,-67 dBm,-89 dBm,22 dB,6,2437MHz,"Association Request, SN=2489, FN=0, Flags=........C[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,12,Monday,2489.0,0,0.0,2024-10-28 12:30:47.490,0.0
10487,2024-10-28 12:30:47.491,Cisco_85:1c:f1,2e:c0:eb:c5:91:69,802.11,295,-71 dBm,-89 dBm,18 dB,6,2437MHz,"Probe Response, SN=1194, FN=0, Flags=....R...C, BI=102, SSID=""uniwide""",Cafe,12,Monday,1194.0,1,0.0,2024-10-28 12:30:47.491,0.001
10488,2024-10-28 12:30:47.492,Cisco_f1:f3:13,2e:c0:eb:c5:91:69,802.11,276,-74 dBm,-89 dBm,15 dB,6,2437MHz,"Probe Response, SN=43, FN=0, Flags=....R...C, BI=43110, SSID=""UNPW Guest""[Malformed Packet: length of contained item exceeds length of containing item]",Cafe,12,Monday,43.0,0,0.0,2024-10-28 12:30:47.492,0.001
10490,2024-10-28 12:30:47.493,Cisco_53:71:40,2a:74:21:d9:e6:10,802.11,1554,-67 dBm,-89 dBm,22 dB,6,2437MHz,"QoS Data, SN=432, FN=0, Flags=.p....F.C",Cafe,12,Monday,432.0,0,0.0,2024-10-28 12:30:47.493,0.001
10492,2024-10-28 12:30:47.493,Cisco_85:1c:f1,2e:c0:eb:c5:91:69,802.11,295,-70 dBm,-89 dBm,19 dB,6,2437MHz,"Probe Response, SN=1194, FN=0, Flags=....R...C, BI=102, SSID=""uniwide""",Cafe,12,Monday,1194.0,1,1.0,2024-10-28 12:30:47.493,0.0
10493,2024-10-28 12:30:47.494,Cisco_85:1c:f0,ca:4d:db:f4:69:4d,802.11,313,-70 dBm,-89 dBm,19 dB,6,2437MHz,"Association Response, SN=1747, FN=0, Flags=........C",Cafe,12,Monday,1747.0,0,0.0,2024-10-28 12:30:47.494,0.001
10495,2024-10-28 12:30:47.494,Cisco_85:1c:f1,2e:c0:eb:c5:91:69,802.11,295,-72 dBm,-89 dBm,17 dB,6,2437MHz,"Probe Response, SN=1194, FN=0, Flags=....R...C, BI=102, SSID=""uniwide""",Cafe,12,Monday,1194.0,1,2.0,2024-10-28 12:30:47.494,0.0
10508,2024-10-28 12:30:47.503,2a:74:21:d9:e6:10,Cisco_9f:fb:03,802.11,150,,-89 dBm,,6,2437MHz,"QoS Data, SN=1481, FN=0, Flags=.p..R..TC",Cafe,12,Monday,1481.0,0,0.0,2024-10-28 12:30:47.503,0.009
10509,2024-10-28 12:30:47.503,2a:74:21:d9:e6:10,Cisco_9f:fb:03,802.11,170,-66 dBm,-89 dBm,23 dB,6,2437MHz,"QoS Data, SN=1482, FN=0, Flags=.p.....TC",Cafe,12,Monday,1482.0,0,0.0,2024-10-28 12:30:47.503,0.0
10511,2024-10-28 12:30:47.503,2a:74:21:d9:e6:10,Cisco_9f:fb:03,802.11,166,-67 dBm,-89 dBm,22 dB,6,2437MHz,"QoS Data, SN=1483, FN=0, Flags=.p.....TC",Cafe,12,Monday,1483.0,0,0.0,2024-10-28 12:30:47.503,0.0
10513,2024-10-28 12:30:47.503,2a:74:21:d9:e6:10,Cisco_9f:fb:03,802.11,166,-66 dBm,-89 dBm,23 dB,6,2437MHz,"QoS Data, SN=1484, FN=0, Flags=.p.....TC",Cafe,12,Monday,1484.0,0,0.0,2024-10-28 12:30:47.503,0.0
10518,2024-10-28 12:30:47.504,2a:74:21:d9:e6:10,Cisco_9f:fb:03,802.11,154,-67 dBm,-89 dBm,22 dB,6,2437MHz,"QoS Data, SN=1485, FN=0, Flags=.p..R..TC",Cafe,12,Monday,1485.0,1,1.0,2024-10-28 12:30:47.504,0.001
10515,2024-10-28 12:30:47.504,2a:74:21:d9:e6:10,Cisco_9f:fb:03,802.11,154,-67 dBm,-89 dBm,22 dB,6,2437MHz,"QoS Data, SN=1485, FN=0, Flags=.p.....TC",Cafe,12,Monday,1485.0,1,0.0,2024-10-28 12:30:47.504,0.0
10519,2024-10-28 12:30:47.505,2e:c0:eb:c5:91:69,Broadcast,802.11,142,-70 dBm,-89 dBm,19 dB,6,2437MHz,"Probe Request, SN=699, FN=0, Flags=........C, SSID=Wildcard (Broadcast)",Cafe,12,Monday,699.0,0,0.0,2024-10-28 12:30:47.505,0.001
10520,2024-10-28 12:30:47.506,Cisco_5b:49:e0,2e:c0:eb:c5:91:69,802.11,134,-80 dBm,-89 dBm,9 dB,6,2437MHz,"Probe Response, SN=3874, FN=0, Flags=....R...C, BI=102, SSID=""eduroam""",Cafe,12,Monday,3874.0,0,0.0,2024-10-28 12:30:47.506,0.001
10524,2024-10-28 12:30:47.507,Cisco_53:71:40,2a:74:21:d9:e6:10,802.11,619,-62 dBm,-89 dBm,27 dB,6,2437MHz,"QoS Data, SN=436, FN=0, Flags=.p....F.C",Cafe,12,Monday,436.0,0,0.0,2024-10-28 12:30:47.507,0.001
10531,2024-10-28 12:30:47.508,Cisco_5b:49:e4,2e:c0:eb:c5:91:69,802.11,303,-79 dBm,-89 dBm,10 dB,6,2437MHz,"Probe Response, SN=3875, FN=0, Flags=....R...C, BI=102, SSID=""Global_Students""",Cafe,12,Monday,3875.0,1,0.0,2024-10-28 12:30:47.508,0.001
10534,2024-10-28 12:30:47.509,Cisco_5b:49:e4,2e:c0:eb:c5:91:69,802.11,303,-77 dBm,-89 dBm,12 dB,6,2437MHz,"Probe Response, SN=3875, FN=0, Flags=....R...C, BI=102, SSID=""Global_Students""",Cafe,12,Monday,3875.0,1,1.0,2024-10-28 12:30:47.509,0.001
10535,2024-10-28 12:30:47.510,Cisco_5b:49:e1,2e:c0:eb:c5:91:69,802.11,295,-80 dBm,-89 dBm,9 dB,6,2437MHz,"Probe Response, SN=3876, FN=0, Flags=....R...C, BI=102, SSID=""uniwide""",Cafe,12,Monday,3876.0,0,0.0,2024-10-28 12:30:47.510,0.001
10536,2024-10-28 12:30:47.510,Cisco_5b:49:e3,2e:c0:eb:c5:91:69,802.11,276,-80 dBm,-89 dBm,9 dB,6,2437MHz,"Probe Response, SN=3877, FN=0, Flags=....R...C, BI=102, SSID=""UNSW Guest""",Cafe,12,Monday,3877.0,0,0.0,2024-10-28 12:30:47.510,0.0
10541,2024-10-28 12:30:47.512,2a:74:21:d9:e6:10,Cisco_9f:fb:03,802.11,166,-66 dBm,-89 dBm,23 dB,6,2437MHz,"QoS Data, SN=1487, FN=0, Flags=.p.....TC",Cafe,12,Monday,1487.0,1,0.0,2024-10-28 12:30:47.512,0.002
10543,2024-10-28 12:30:47.512,Cisco_85:1c:f3,Broadcast,802.11,285,-63 dBm,-89 dBm,26 dB,6,2437MHz,"Beacon frame, SN=1748, FN=0, Flags=........C, BI=102, SSID=""UNSW Guest""",Cafe,12,Monday,1748.0,0,0.0,2024-10-28 12:30:47.512,0.0
10537,2024-10-28 12:30:47.512,2a:74:21:d9:e6:10,Cisco_9f:fb:03,802.11,154,-67 dBm,-89 dBm,22 dB,6,2437MHz,"QoS Data, SN=1485, FN=0, Flags=.p..R..TC",Cafe,12,Monday,1485.0,1,2.0,2024-10-28 12:30:47.512,0.0
10539,2024-10-28 12:30:47.512,2a:74:21:d9:e6:10,Cisco_9f:fb:03,802.11,167,-66 dBm,-89 dBm,23 dB,6,2437MHz,"QoS Data, SN=1486, FN=0, Flags=.p.....TC",Cafe,12,Monday,1486.0,0,0.0,2024-10-28 12:30:47.512,0.0
10548,2024-10-28 12:30:47.513,2a:74:21:d9:e6:10,Cisco_9f:fb:03,802.11,166,-67 dBm,-89 dBm,22 dB,6,2437MHz,"QoS Data, SN=1487, FN=0, Flags=.p..R..TC",Cafe,12,Monday,1487.0,1,1.0,2024-10-28 12:30:47.513,0.001
10552,2024-10-28 12:30:47.514,b8:3c:a2:c6:5d:fe,df:e4:d8:b7:0e:a1,802.11,62,-79 dBm,-89 dBm,10 dB,6,2437MHz,"Aruba Management, SN=1796, FN=6, Flags=........C",Cafe,12,Monday,1796.0,0,0.0,2024-10-28 12:30:47.514,0.001
10556,2024-10-28 12:30:47.515,Cisco_53:71:40,2a:74:21:d9:e6:10,802.11,171,-61 dBm,-89 dBm,28 dB,6,2437MHz,"QoS Data, SN=437, FN=0, Flags=.p....F.C",Cafe,12,Monday,437.0,0,0.0,2024-10-28 12:30:47.515,0.001
10560,2024-10-28 12:30:47.517,2a:74:21:d9:e6:10,Cisco_9f:fb:03,802.11,166,-66 dBm,-89 dBm,23 dB,6,2437MHz,"QoS Data, SN=1487, FN=0, Flags=.p..R..TC",Cafe,12,Monday,1487.0,1,2.0,2024-10-28 12:30:47.517,0.002
10562,2024-10-28 12:30:47.517,Cisco_5b:49:e4,Broadcast,802.11,309,-80 dBm,-89 dBm,9 dB,6,2437MHz,"Beacon frame, SN=1647, FN=0, Flags=........C, BI=102, SSID=""Global_Students""",Cafe,12,Monday,1647.0,0,0.0,2024-10-28 12:30:47.517,0.0
10567,2024-10-28 12:30:47.565,b6:c2:5d:a9:2c:8b,Cisco_9f:fa:f1,802.11,498,,-89 dBm,,6,2437MHz,"QoS Data, SN=545, FN=0, Flags=.p..R..TC",Cafe,12,Monday,545.0,0,0.0,2024-10-28 12:30:47.565,0.048
10568,2024-10-28 12:30:47.565,b6:c2:5d:a9:2c:8b,Cisco_9f:fa:f1,802.11,138,,-89 dBm,,6,2437MHz,"QoS Data, SN=550, FN=0, Flags=.p.....TC",Cafe,12,Monday,550.0,0,0.0,2024-10-28 12:30:47.565,0.0
10569,2024-10-28 12:30:47.565,b6:c2:5d:a9:2c:8b,Cisco_9f:fa:f1,802.11,388,-68 dBm,-89 dBm,21 dB,6,2437MHz,"QoS Data, SN=551, FN=0, Flags=.p.....TC",Cafe,12,Monday,551.0,0,0.0,2024-10-28 12:30:47.565,0.0
10578,2024-10-28 12:30:47.662,f5:d3:70:88:63:0f,83:1f:f5:ec:f9:f4,802.11,966,-76 dBm,-89 dBm,13 dB,7,2442MHz,"Data + CF-Poll, SN=1231, FN=10, Flags=.p..R.F.C",Cafe,12,Monday,1231.0,0,0.0,2024-10-28 12:30:47.662,0.097
10583,2024-10-28 12:30:47.712,25:5d:16:bf:0e:e2,42:18:7f:1e:9c:6b,802.11,678,-77 dBm,-89 dBm,12 dB,7,2442MHz,"QoS Data, SN=3671, FN=1, Flags=opmP....C",Cafe,12,Monday,3671.0,0,0.0,2024-10-28 12:30:47.712,0.05
10581,2024-10-28 12:30:47.712,b6:c2:5d:a9:2c:8b,Cisco_85:1c:f0,802.11,53,-66 dBm,-89 dBm,23 dB,7,2442MHz,"Null function (No data), SN=1351, FN=0, Flags=.......TC",Cafe,12,Monday,1351.0,0,0.0,2024-10-28 12:30:47.712,0.0
10585,2024-10-28 12:30:47.714,56:f9:5f:cf:ba:6f,Broadcast,802.11,142,-70 dBm,-89 dBm,19 dB,7,2442MHz,"Probe Request, SN=36, FN=0, Flags=........C, SSID=Wildcard (Broadcast)",Cafe,12,Monday,36.0,0,0.0,2024-10-28 12:30:47.714,0.002
10587,2024-10-28 12:30:47.727,44:3f:ca:30:35:e1,5f:24:86:30:0c:e5,802.11,1574,-77 dBm,-89 dBm,12 dB,7,2442MHz,"Action, SN=1016, FN=9, Flags=o...R..TC[Malformed Packet]",Cafe,12,Monday,1016.0,0,0.0,2024-10-28 12:30:47.727,0.013
10600,2024-10-28 12:30:47.824,ed:82:68:67:a6:90,10:b1:c2:e6:20:86,802.11,629,-78 dBm,-89 dBm,11 dB,7,2442MHz,"CF-Poll (No data), SN=547, FN=13, Flags=o.mPRM..C",Cafe,12,Monday,547.0,0,0.0,2024-10-28 12:30:47.824,0.097
10629,2024-10-28 12:30:48.128,3c:28:c4:c2:90:15,09:ec:4a:d8:1c:86,802.11,1354,-79 dBm,-81 dBm,2 dB,8,2447MHz,"Acknowledgement (No data), SN=2903, FN=1, Flags=opmP.M.TC",Cafe,12,Monday,2903.0,0,0.0,2024-10-28 12:30:48.128,0.304
10633,2024-10-28 12:30:48.185,0c:19:74:0e:57:d9,33:4c:cf:ae:60:df,802.11,1041,-77 dBm,-81 dBm,4 dB,8,2447MHz,"Measurement Pilot, SN=675, FN=4, Flags=..m...F.C, BI=37614[Malformed Packet]",Cafe,12,Monday,675.0,0,0.0,2024-10-28 12:30:48.185,0.057
10646,2024-10-28 12:30:48.445,e5:c8:6a:a4:38:20,2f:af:92:7e:31:5f,802.11,1507,-79 dBm,-81 dBm,2 dB,9,2452MHz,"Beacon frame, SN=2493, FN=11, Flags=opmP.MFTC",Cafe,12,Monday,2493.0,0,0.0,2024-10-28 12:30:48.445,0.26
10657,2024-10-28 12:30:48.607,93:4d:bd:62:e7:1f,54:01:17:70:36:6c,802.11,536,-75 dBm,-81 dBm,6 dB,9,2452MHz,"QoS Data + CF-Ack + CF-Poll, SN=1855, FN=5, Flags=.pmPRMFTC",Cafe,12,Monday,1855.0,0,0.0,2024-10-28 12:30:48.607,0.162
10669,2024-10-28 12:30:48.898,96:06:d6:12:c4:0c,c0:14:bc:3a:c2:50,802.11,175,-81 dBm,-81 dBm,0 dB,10,2457MHz,"Data + CF-Ack + CF-Poll, SN=2330, FN=12, Flags=.pm.RM.TC",Cafe,12,Monday,2330.0,0,0.0,2024-10-28 12:30:48.898,0.291
10672,2024-10-28 12:30:48.912,dd:86:8e:e0:6c:b6,d9:29:5d:0d:e1:c3,802.11,256,-76 dBm,-81 dBm,5 dB,10,2457MHz,"Probe Response, SN=745, FN=5, Flags=op..RMF.C",Cafe,12,Monday,745.0,0,0.0,2024-10-28 12:30:48.912,0.014
10682,2024-10-28 12:30:49.005,e1:db:78:fe:c2:ed,33:1f:35:d3:d5:b1,802.11,516,-77 dBm,-81 dBm,4 dB,10,2457MHz,"QoS Data, SN=1846, FN=0, Flags=op..R.F.C",Cafe,12,Monday,1846.0,0,0.0,2024-10-28 12:30:49.005,0.093
10694,2024-10-28 12:30:49.122,Cisco_76:87:63,Broadcast,802.11,285,-78 dBm,-81 dBm,3 dB,11,2462MHz,"Beacon frame, SN=1645, FN=0, Flags=........C, BI=102, SSID=""UNSW Guest""",Cafe,12,Monday,1645.0,0,0.0,2024-10-28 12:30:49.122,0.117
10696,2024-10-28 12:30:49.125,Cisco_c0:29:94,Broadcast,802.11,309,-60 dBm,-81 dBm,21 dB,11,2462MHz,"Beacon frame, SN=820, FN=0, Flags=........C, BI=102, SSID=""Global_Students""",Cafe,12,Monday,820.0,0,0.0,2024-10-28 12:30:49.125,0.003
10702,2024-10-28 12:30:49.162,Cisco_c0:29:91,Broadcast,802.11,301,-65 dBm,-81 dBm,16 dB,11,2462MHz,"Beacon frame, SN=821, FN=0, Flags=........C, BI=102, SSID=""uniwide""",Cafe,12,Monday,821.0,0,0.0,2024-10-28 12:30:49.162,0.037
10704,2024-10-28 12:30:49.178,Cisco_53:71:40,Apple_7b:57:87,802.11,155,-63 dBm,-81 dBm,18 dB,11,2462MHz,"QoS Data, SN=2177, FN=0, Flags=.p..R.F.C",Cafe,12,Monday,2177.0,0,0.0,2024-10-28 12:30:49.178,0.016
10705,2024-10-28 12:30:49.179,Cisco_b4:85:35,Broadcast,802.11,248,-76 dBm,-81 dBm,5 dB,11,2462MHz,"Beacon frame, SN=892, FN=0, Flags=........C, BI=102, SSID=00",Cafe,12,Monday,892.0,0,0.0,2024-10-28 12:30:49.179,0.001
10708,2024-10-28 12:30:49.187,Cisco_c0:29:93,Broadcast,802.11,282,-63 dBm,-81 dBm,18 dB,11,2462MHz,"Beacon frame, SN=822, FN=0, Flags=........C, BI=102, SSID=""UNSW Guest""",Cafe,12,Monday,822.0,0,0.0,2024-10-28 12:30:49.187,0.008
10713,2024-10-28 12:30:49.201,Cisco_76:87:61,Broadcast,802.11,304,-76 dBm,-81 dBm,5 dB,11,2462MHz,"Beacon frame, SN=1649, FN=0, Flags=........C, BI=102, SSID=""uniwide""",Cafe,12,Monday,1649.0,0,0.0,2024-10-28 12:30:49.201,0.014
10717,2024-10-28 12:30:49.224,Cisco_53:71:40,de:a8:6a:df:94:91,802.11,282,-78 dBm,-81 dBm,3 dB,11,2462MHz,"QoS Data, SN=958, FN=0, Flags=.p..R.F.C",Cafe,12,Monday,958.0,0,0.0,2024-10-28 12:30:49.224,0.023
10718,2024-10-28 12:30:49.225,Cisco_76:87:63,Broadcast,802.11,285,-78 dBm,-81 dBm,3 dB,11,2462MHz,"Beacon frame, SN=1650, FN=0, Flags=........C, BI=102, SSID=""UNSW Guest""",Cafe,12,Monday,1650.0,0,0.0,2024-10-28 12:30:49.225,0.001
10719,2024-10-28 12:30:49.230,Cisco_c0:29:94,Broadcast,802.11,309,-62 dBm,-81 dBm,19 dB,11,2462MHz,"Beacon frame, SN=825, FN=0, Flags=........C, BI=102, SSID=""Global_Students""",Cafe,12,Monday,825.0,0,0.0,2024-10-28 12:30:49.230,0.005
10722,2024-10-28 12:30:49.241,Cisco_53:71:40,de:a8:6a:df:94:a1,802.11,254,-77 dBm,-81 dBm,4 dB,11,2462MHz,"QoS Data, SN=960, FN=0, Flags=.p..R.F.C",Cafe,12,Monday,960.0,0,0.0,2024-10-28 12:30:49.241,0.011
10727,2024-10-28 12:30:49.256,Cisco_76:87:60,Broadcast,802.11,304,-75 dBm,-81 dBm,6 dB,11,2462MHz,"Beacon frame, SN=1652, FN=0, Flags=........C, BI=102, SSID=""eduroam""[Malformed Packet]",Cafe,12,Monday,1652.0,0,0.0,2024-10-28 12:30:49.256,0.015
10729,2024-10-28 12:30:49.266,Cisco_c0:29:91,Broadcast,802.11,301,-62 dBm,-81 dBm,19 dB,11,2462MHz,"Beacon frame, SN=826, FN=0, Flags=........C, BI=102, SSID=""uniwide""",Cafe,12,Monday,826.0,0,0.0,2024-10-28 12:30:49.266,0.01
